Posting Date,Order No.,Item,Quantity,Department,Time,"Direct 
Cost","Overhead 
Cost",Departement Code,Sales order
1/31/2023,POR-11042837,Service table,1.00,Assembly,20.00,250.00,370.00,PRODUCTION,SSO-12142733
1/31/2023,POR-11042842,Arm chair,4.00,Upholstery,56.00,1288.07,1623.93,PRODUCTION,SSO-12143514
1/31/2023,POR-11042846,Square Side Table,2.00,machine,1.16,8.48,5.92,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11042846,Square Side Table,2.00,Veneer,2.00,50.00,74.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11042846,Square Side Table,2.00,Assembly,30.00,750.00,1110.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11042847,Square Center Table,1.00,machine,1.74,21.73,15.17,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11042847,Square Center Table,1.00,Veneer,5.00,125.00,185.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11042847,Square Center Table,1.00,Assembly,35.00,875.00,1295.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11042863,Sofa,1.00,machine,0.66,39.60,24.42,PRODUCTION,SSO-12142772
1/31/2023,POR-11042863,Sofa,1.00,Assembly,20.00,500.00,740.00,PRODUCTION,SSO-12142772
1/31/2023,POR-11042865,Banquette,1.00,machine,0.32,9.60,5.92,PRODUCTION,SSO-12142772
1/31/2023,POR-11042865,Banquette,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12142772
1/31/2023,POR-11042865,Banquette,1.00,Assembly,20.00,500.00,740.00,PRODUCTION,SSO-12142772
1/31/2023,POR-11042866,Bed,1.00,machine,3.40,34.80,21.46,PRODUCTION,SSO-12142772
1/31/2023,POR-11042866,Bed,1.00,Assembly,55.00,875.00,1295.00,PRODUCTION,SSO-12142772
1/31/2023,POR-11042868,Sofa,2.00,machine,0.41,19.80,12.21,PRODUCTION,SSO-12142772
1/31/2023,POR-11042868,Sofa,2.00,Assembly,50.00,500.00,740.00,PRODUCTION,SSO-12142772
1/31/2023,POR-11042885,Bed,1.00,Upholstery,30.00,690.04,869.96,PRODUCTION,PROD-UPHOLSTERY-0001
1/31/2023,POR-11042886,Sofa,3.00,machine,1.25,60.00,37.00,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11042886,Sofa,3.00,Assembly,25.00,625.00,925.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11042886,Sofa,3.00,Upholstery,100.00,2300.12,2899.88,PRODUCTION,PROD-UPHOLSTERY-0002
1/31/2023,POR-11042887,Sofa,3.00,machine,1.25,60.00,37.00,PRODUCTION,SSO-12149275
1/31/2023,POR-11042887,Sofa,3.00,Assembly,25.00,625.00,925.00,PRODUCTION,SSO-12149275
1/31/2023,POR-11042887,Sofa,3.00,Upholstery,100.00,2300.12,2899.88,PRODUCTION,SSO-12149275
1/31/2023,POR-11042888,Arm chair,4.00,machine,4.58,30.00,18.50,PRODUCTION,SSO-12149275
1/31/2023,POR-11042888,Arm chair,4.00,Assembly,80.00,2000.00,2960.00,PRODUCTION,SSO-12149275
1/31/2023,POR-11042889,Arm chair,2.00,Control&Packing,1.00,0.00,0.00,PRODUCTION,SSO-12149275
1/31/2023,POR-11042892,Rectangular Side Table,2.00,machine,0.25,14.00,9.25,PRODUCTION,SSO-12149275
1/31/2023,POR-11042892,Rectangular Side Table,2.00,Assembly,6.00,150.00,222.00,PRODUCTION,SSO-12149275
1/31/2023,POR-11042893,Round side table,3.00,machine,1.24,4.80,2.96,PRODUCTION,SSO-12149275
1/31/2023,POR-11042893,Round side table,3.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12149275
1/31/2023,POR-11042893,Round side table,3.00,Assembly,45.00,1125.00,1665.00,PRODUCTION,SSO-12149275
1/31/2023,POR-11042895,Arm chair,2.00,machine,0.58,19.80,12.21,PRODUCTION,SSO-12146685
1/31/2023,POR-11042895,Arm chair,2.00,Assembly,30.00,750.00,1110.00,PRODUCTION,SSO-12146685
1/31/2023,POR-11042900,Rectangular Side Table,2.00,machine,2.00,89.99,74.01,PRODUCTION,SSO-12146685
1/31/2023,POR-11042900,Rectangular Side Table,2.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12146685
1/31/2023,POR-11042900,Rectangular Side Table,2.00,Assembly,10.00,250.00,370.00,PRODUCTION,SSO-12146685
1/31/2023,POR-11042901,Sofa,2.00,machine,1.16,60.00,37.00,PRODUCTION,SSO-12146685
1/31/2023,POR-11042901,Sofa,2.00,Assembly,50.00,1250.00,1850.00,PRODUCTION,SSO-12146685
1/31/2023,POR-11042902,Arm chair,2.00,machine,0.50,15.00,9.25,PRODUCTION,SSO-12146685
1/31/2023,POR-11042902,Arm chair,2.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,SSO-12146685
1/31/2023,POR-11042903,Square Center Table,1.00,machine,1.74,21.73,15.17,PRODUCTION,SSO-12146685
1/31/2023,POR-11042903,Square Center Table,1.00,Veneer,5.00,125.00,185.00,PRODUCTION,SSO-12146685
1/31/2023,POR-11042903,Square Center Table,1.00,Assembly,35.00,875.00,1295.00,PRODUCTION,SSO-12146685
1/31/2023,POR-11042904,Square Side Table,2.00,machine,1.16,8.48,5.92,PRODUCTION,SSO-12146685
1/31/2023,POR-11042904,Square Side Table,2.00,Veneer,2.00,50.00,74.00,PRODUCTION,SSO-12146685
1/31/2023,POR-11042904,Square Side Table,2.00,Assembly,30.00,750.00,1110.00,PRODUCTION,SSO-12146685
1/31/2023,POR-11042905,Round Side Table,1.00,machine,0.16,8.96,5.92,PRODUCTION,SSO-12146947
1/31/2023,POR-11042905,Round Side Table,1.00,Assembly,1.00,25.00,37.00,PRODUCTION,SSO-12146947
1/31/2023,POR-11042919,Round side table,1.00,machine,0.41,4.80,2.96,PRODUCTION,SSO-12142691
1/31/2023,POR-11042919,Round side table,1.00,Assembly,15.00,375.00,555.00,PRODUCTION,SSO-12142691
1/31/2023,POR-11042920,Rectangular Dining Table,1.00,machine,4.49,34.80,21.46,PRODUCTION,SSO-12142691
1/31/2023,POR-11042920,Rectangular Dining Table,1.00,Veneer,2.00,50.00,74.00,PRODUCTION,SSO-12142691
1/31/2023,POR-11042920,Rectangular Dining Table,1.00,Assembly,60.00,1500.00,2220.00,PRODUCTION,SSO-12142691
1/31/2023,POR-11042922,Square Center Table,1.00,machine,3.24,15.00,9.25,PRODUCTION,SSO-12142691
1/31/2023,POR-11042922,Square Center Table,1.00,Veneer,3.00,25.00,37.00,PRODUCTION,SSO-12142691
1/31/2023,POR-11042922,Square Center Table,1.00,Assembly,33.00,625.00,925.00,PRODUCTION,SSO-12142691
1/31/2023,POR-11043062,Door,2.00,machine,3.08,30.00,18.50,PRODUCTION,SOJ-12002461
1/31/2023,POR-11043062,Door,2.00,Veneer,6.00,150.00,222.00,PRODUCTION,SOJ-12002461
1/31/2023,POR-11043062,Door,2.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,SOJ-12002461
1/31/2023,POR-11043275,Rectangular Dining Table,1.00,machine,1.50,45.00,27.75,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043275,Rectangular Dining Table,1.00,Veneer,6.00,150.00,222.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11043275,Rectangular Dining Table,1.00,Assembly,95.00,1125.00,1665.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043275,Rectangular Dining Table,1.00,Upholstery,12.00,276.01,347.99,PRODUCTION,PROD-UPHOLSTERY-0002
1/31/2023,POR-11043276,Sofa,4.00,machine,1.66,90.00,55.50,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043276,Sofa,4.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043277,Sofa,4.00,machine,1.66,90.00,55.50,PRODUCTION,SSO-12144592
1/31/2023,POR-11043277,Sofa,4.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,SSO-12144592
1/31/2023,POR-11043278,Sofa,5.00,machine,2.16,120.00,74.00,PRODUCTION,SSO-12144592
1/31/2023,POR-11043278,Sofa,5.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,SSO-12144592
1/31/2023,POR-11043279,Arm chair,2.00,machine,0.66,24.60,15.17,PRODUCTION,SSO-12144592
1/31/2023,POR-11043279,Arm chair,2.00,Assembly,30.00,750.00,1110.00,PRODUCTION,SSO-12144592
1/31/2023,POR-11043280,Bed,1.00,machine,2.08,45.00,27.75,PRODUCTION,SSO-12144592
1/31/2023,POR-11043280,Bed,1.00,Assembly,55.00,1375.00,2035.00,PRODUCTION,SSO-12144592
1/31/2023,POR-11043283,Dresser,1.00,machine,0.41,15.00,9.25,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043283,Dresser,1.00,Veneer,10.00,250.00,370.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11043283,Dresser,1.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043284,Banquette,1.00,machine,0.16,4.80,2.96,PRODUCTION,SSO-12147686
1/31/2023,POR-11043284,Banquette,1.00,Assembly,6.00,150.00,222.00,PRODUCTION,SSO-12147686
1/31/2023,POR-11043285,Console,1.00,machine,0.41,15.00,9.25,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043285,Console,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11043285,Console,1.00,Assembly,25.00,625.00,925.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043286,Rectangular Dining Table,1.00,machine,47.33,120.00,74.00,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043286,Rectangular Dining Table,1.00,Veneer,25.00,625.00,925.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11043286,Rectangular Dining Table,1.00,Assembly,50.00,1250.00,1850.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043289,Buffet,1.00,machine,17.66,60.00,37.00,PRODUCTION,SSO-12148130
1/31/2023,POR-11043289,Buffet,1.00,Veneer,10.00,250.00,370.00,PRODUCTION,SSO-12148130
1/31/2023,POR-11043289,Buffet,1.00,Assembly,50.00,1250.00,1850.00,PRODUCTION,SSO-12148130
1/31/2023,POR-11043290,Mirror,1.00,machine,8.41,15.00,9.25,PRODUCTION,SSO-12148130
1/31/2023,POR-11043290,Mirror,1.00,Assembly,10.00,250.00,370.00,PRODUCTION,SSO-12148130
1/31/2023,POR-11043292,Rectangular Center Table,1.00,machine,0.32,9.60,5.92,PRODUCTION,SSO-12149755
1/31/2023,POR-11043292,Rectangular Center Table,1.00,Assembly,15.00,375.00,555.00,PRODUCTION,SSO-12149755
1/31/2023,POR-11043296,Arm chair,2.00,machine,2.91,19.80,12.21,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043296,Arm chair,2.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043297,Pouf,1.00,machine,0.32,9.60,5.92,PRODUCTION,SSO-12148470
1/31/2023,POR-11043297,Pouf,1.00,Assembly,10.00,250.00,370.00,PRODUCTION,SSO-12148470
1/31/2023,POR-11043299,Rectangular Dining Table,1.00,machine,1.33,34.80,21.46,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043299,Rectangular Dining Table,1.00,Veneer,6.00,150.00,222.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11043299,Rectangular Dining Table,1.00,Assembly,105.00,1125.00,1665.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043300,Dining Arm chair,14.00,machine,3.50,60.00,37.00,PRODUCTION,SSO-12148080
1/31/2023,POR-11043300,Dining Arm chair,14.00,Veneer,14.00,350.00,518.00,PRODUCTION,SSO-12148080
1/31/2023,POR-11043300,Dining Arm chair,14.00,Assembly,98.00,2450.00,3626.00,PRODUCTION,SSO-12148080
1/31/2023,POR-11043301,Buffet,1.00,machine,2.15,9.60,5.92,PRODUCTION,SSO-12148080
1/31/2023,POR-11043301,Buffet,1.00,Veneer,7.00,175.00,259.00,PRODUCTION,SSO-12148080
1/31/2023,POR-11043301,Buffet,1.00,Assembly,45.00,1125.00,1665.00,PRODUCTION,SSO-12148080
1/31/2023,POR-11043302,Sofa,3.00,machine,0.91,49.80,30.71,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043302,Sofa,3.00,Assembly,30.00,500.00,740.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043303,Arm chair,1.00,machine,2.91,19.80,12.21,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043303,Arm chair,1.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043304,Round center table,1.00,machine,3.66,9.60,5.92,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043304,Round center table,1.00,Veneer,3.00,75.00,111.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11043304,Round center table,1.00,Assembly,30.00,750.00,1110.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043305,Round side table,1.00,machine,0.88,7.80,4.81,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043305,Round side table,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11043305,Round side table,1.00,Assembly,24.00,600.00,888.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043306,Rectangular Dining Table,1.00,machine,1.66,9.60,5.92,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043306,Rectangular Dining Table,1.00,Veneer,8.00,200.00,296.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11043306,Rectangular Dining Table,1.00,Assembly,45.00,1125.00,1665.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043308,Buffet,1.00,machine,0.99,9.60,5.92,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043308,Buffet,1.00,Veneer,5.00,125.00,185.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11043308,Buffet,1.00,Assembly,45.00,1125.00,1665.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043311,Arm chair,1.00,machine,0.66,24.60,15.17,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043311,Arm chair,1.00,Assembly,30.00,750.00,1110.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043315,ROUND DINING TABLE,1.00,machine,2.32,9.60,5.92,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043315,ROUND DINING TABLE,1.00,Assembly,15.00,375.00,555.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043316,Credenza,1.00,machine,1.74,9.60,5.92,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043316,Credenza,1.00,Veneer,3.00,75.00,111.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11043316,Credenza,1.00,Assembly,20.00,500.00,740.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043317,Rectangular Dining Table,1.00,machine,3.32,9.60,5.92,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043317,Rectangular Dining Table,1.00,Veneer,8.00,200.00,296.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11043317,Rectangular Dining Table,1.00,Assembly,55.00,1375.00,2035.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043318,Buffet,1.00,machine,0.99,9.60,5.92,PRODUCTION,SSO-12146100
1/31/2023,POR-11043318,Buffet,1.00,Veneer,5.00,125.00,185.00,PRODUCTION,SSO-12146100
1/31/2023,POR-11043318,Buffet,1.00,Assembly,45.00,1125.00,1665.00,PRODUCTION,SSO-12146100
1/31/2023,POR-11043320,Buffet,1.00,machine,17.66,60.00,37.00,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043320,Buffet,1.00,Veneer,10.00,250.00,370.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11043320,Buffet,1.00,Assembly,50.00,1250.00,1850.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043321,Cladding ,10.55,machine,1.58,4.80,2.96,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043321,Cladding ,10.55,Veneer,5.00,125.00,185.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11043321,Cladding ,10.55,Assembly,50.00,1250.00,1850.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043322,Cladding ,6.05,machine,0.16,8.48,5.92,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043322,Cladding ,6.05,Assembly,5.00,125.00,185.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043324,TV unit,16.80,machine,3.41,24.60,15.17,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043324,TV unit,16.80,Veneer,16.00,400.00,592.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11043324,TV unit,16.80,Assembly,80.00,2000.00,2960.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043329,Sofa,3.50,machine,0.91,49.80,30.71,PRODUCTION,SSO-12145496
1/31/2023,POR-11043329,Sofa,3.50,Assembly,30.00,750.00,1110.00,PRODUCTION,SSO-12145496
1/31/2023,POR-11043330,Sofa,4.00,machine,1.58,90.00,55.50,PRODUCTION,SSO-12145496
1/31/2023,POR-11043330,Sofa,4.00,Assembly,100.00,2500.00,3700.00,PRODUCTION,SSO-12145496
1/31/2023,POR-11043331,Arm chair,2.00,machine,2.91,19.80,12.21,PRODUCTION,SSO-12145496
1/31/2023,POR-11043331,Arm chair,2.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,SSO-12145496
1/31/2023,POR-11043332,Square Center Table,2.00,machine,4.99,24.60,15.17,PRODUCTION,SSO-12145496
1/31/2023,POR-11043332,Square Center Table,2.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12145496
1/31/2023,POR-11043332,Square Center Table,2.00,Assembly,50.00,1250.00,1850.00,PRODUCTION,SSO-12145496
1/31/2023,POR-11043333,Square Side Table,4.00,machine,9.58,30.00,18.50,PRODUCTION,SSO-12145496
1/31/2023,POR-11043333,Square Side Table,4.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12145496
1/31/2023,POR-11043333,Square Side Table,4.00,Assembly,80.00,2000.00,2960.00,PRODUCTION,SSO-12145496
1/31/2023,POR-11043334,Round side table,2.00,machine,0.24,9.60,5.92,PRODUCTION,SSO-12145496
1/31/2023,POR-11043334,Round side table,2.00,Veneer,4.00,100.00,148.00,PRODUCTION,SSO-12145496
1/31/2023,POR-11043334,Round side table,2.00,Assembly,30.00,750.00,1110.00,PRODUCTION,SSO-12145496
1/31/2023,POR-11043335,Sofa,2.00,machine,1.58,90.00,55.50,PRODUCTION,SSO-12145496
1/31/2023,POR-11043335,Sofa,2.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,SSO-12145496
1/31/2023,POR-11043336,Arm chair,3.00,machine,0.66,39.60,24.42,PRODUCTION,SSO-12145496
1/31/2023,POR-11043336,Arm chair,3.00,Assembly,45.00,1125.00,1665.00,PRODUCTION,SSO-12145496
1/31/2023,POR-11043337,Round center table,1.00,machine,3.66,9.60,5.92,PRODUCTION,SSO-12145496
1/31/2023,POR-11043337,Round center table,1.00,Veneer,3.00,75.00,111.00,PRODUCTION,SSO-12145496
1/31/2023,POR-11043337,Round center table,1.00,Assembly,30.00,750.00,1110.00,PRODUCTION,SSO-12145496
1/31/2023,POR-11043338,Round side table,3.00,machine,2.50,15.00,9.25,PRODUCTION,SSO-12145496
1/31/2023,POR-11043338,Round side table,3.00,Veneer,3.00,75.00,111.00,PRODUCTION,SSO-12145496
1/31/2023,POR-11043338,Round side table,3.00,Assembly,72.00,1800.00,2664.00,PRODUCTION,SSO-12145496
1/31/2023,POR-11043339,Sofa,3.00,Painting,6.00,150.00,222.00,PRODUCTION,SSO-12145496
1/31/2023,POR-11043339,Sofa,3.00,machine,0.66,39.60,24.42,PRODUCTION,SSO-12145496
1/31/2023,POR-11043339,Sofa,3.00,Assembly,20.00,500.00,740.00,PRODUCTION,SSO-12145496
1/31/2023,POR-11043340,Sofa,3.00,Painting,6.00,0.00,0.00,PRODUCTION,SSO-12145496
1/31/2023,POR-11043340,Sofa,3.00,machine,0.66,39.60,24.42,PRODUCTION,SSO-12145496
1/31/2023,POR-11043340,Sofa,3.00,Assembly,20.00,500.00,740.00,PRODUCTION,SSO-12145496
1/31/2023,POR-11043341,Arm chair,2.00,machine,0.66,39.60,24.42,PRODUCTION,SSO-12145496
1/31/2023,POR-11043341,Arm chair,2.00,Assembly,30.00,750.00,1110.00,PRODUCTION,SSO-12145496
1/31/2023,POR-11043356,Console,1.00,machine,2.24,4.80,2.96,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043356,Console,1.00,Veneer,6.00,150.00,222.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11043356,Console,1.00,Assembly,30.00,750.00,1110.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043357,Buffet,1.00,machine,0.16,8.48,5.92,PRODUCTION,SSO-12146744
1/31/2023,POR-11043357,Buffet,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12146744
1/31/2023,POR-11043357,Buffet,1.00,Assembly,25.00,625.00,925.00,PRODUCTION,SSO-12146744
1/31/2023,POR-11043358,Mirror,1.00,machine,0.16,8.48,5.92,PRODUCTION,SSO-12146744
1/31/2023,POR-11043358,Mirror,1.00,Veneer,2.00,50.00,74.00,PRODUCTION,SSO-12146744
1/31/2023,POR-11043358,Mirror,1.00,Assembly,10.00,250.00,370.00,PRODUCTION,SSO-12146744
1/31/2023,POR-11043359,Square Center Table,1.00,machine,0.50,15.00,9.25,PRODUCTION,SSO-12143514
1/31/2023,POR-11043359,Square Center Table,1.00,Veneer,2.00,50.00,74.00,PRODUCTION,SSO-12143514
1/31/2023,POR-11043359,Square Center Table,1.00,Assembly,20.00,500.00,740.00,PRODUCTION,SSO-12143514
1/31/2023,POR-11043360,Buffet,2.00,machine,8.32,9.60,5.92,PRODUCTION,SSO-12143514
1/31/2023,POR-11043360,Buffet,2.00,Veneer,15.00,375.00,555.00,PRODUCTION,SSO-12143514
1/31/2023,POR-11043360,Buffet,2.00,Assembly,90.00,2250.00,3330.00,PRODUCTION,SSO-12143514
1/31/2023,POR-11043361,Vanity,2.00,machine,0.50,26.50,18.50,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043361,Vanity,2.00,Veneer,12.00,300.00,444.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11043361,Vanity,2.00,Assembly,50.00,1250.00,1850.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043362,Cornice,1.00,Veneer,2.00,50.00,74.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11043362,Cornice,1.00,Assembly,15.00,375.00,555.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043363,Rectangular Center Table,1.00,machine,0.32,9.60,5.92,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043363,Rectangular Center Table,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11043363,Rectangular Center Table,1.00,Assembly,25.00,375.00,555.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043364,Wardrobe,1.00,machine,18.75,45.00,27.75,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043364,Wardrobe,1.00,Assembly,200.00,5000.00,7400.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043365,Island,1.00,machine,1.40,9.60,5.92,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043365,Island,1.00,Assembly,75.00,1875.00,2775.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043366,TV unit,1.00,machine,7.41,15.00,9.25,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043366,TV unit,1.00,Assembly,100.00,2500.00,3700.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043367,Cabinet,1.00,machine,5.75,15.00,9.25,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043367,Cabinet,1.00,Assembly,70.00,1750.00,2590.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043368,Receiption,1.00,machine,0.66,34.98,24.42,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043368,Receiption,1.00,Veneer,3.00,75.00,111.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11043368,Receiption,1.00,Assembly,25.00,625.00,925.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043369,Desk,1.00,machine,0.57,9.60,5.92,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043369,Desk,1.00,Veneer,2.00,50.00,74.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11043369,Desk,1.00,Assembly,30.00,750.00,1110.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043370,Buffet,1.00,machine,3.24,9.60,5.92,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043370,Buffet,1.00,Veneer,8.00,200.00,296.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11043370,Buffet,1.00,Assembly,45.00,1125.00,1665.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043371,Square Side Table,6.00,Veneer,1.00,25.00,37.00,PRODUCTION,PROD-CARPENTRY-0003
1/31/2023,POR-11043371,Square Side Table,6.00,Assembly,2.00,50.00,74.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043374,Console,1.00,machine,12.41,24.60,15.17,PRODUCTION,SSO-12142772
1/31/2023,POR-11043374,Console,1.00,Assembly,30.00,750.00,1110.00,PRODUCTION,SSO-12142772
1/31/2023,POR-11043376,Mirror,1.00,machine,0.24,4.80,2.96,PRODUCTION,SSO-12142772
1/31/2023,POR-11043376,Mirror,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12142772
1/31/2023,POR-11043376,Mirror,1.00,Assembly,12.00,300.00,444.00,PRODUCTION,SSO-12142772
1/31/2023,POR-11043377,Night stand,2.00,machine,2.33,4.80,2.96,PRODUCTION,SSO-12142772
1/31/2023,POR-11043377,Night stand,2.00,Assembly,30.00,750.00,1110.00,PRODUCTION,SSO-12142772
1/31/2023,POR-11043378,Sofa,3.50,machine,0.91,39.60,24.42,PRODUCTION,PROD-CARPENTRY-0001
1/31/2023,POR-11043378,Sofa,3.50,Assembly,30.00,750.00,1110.00,PRODUCTION,PROD-CARPENTRY-0004
1/31/2023,POR-11043379,Sofa,2.00,machine,1.25,60.00,37.00,PRODUCTION,SSO-12150130
1/31/2023,POR-11043379,Sofa,2.00,Assembly,50.00,1250.00,1850.00,PRODUCTION,SSO-12150130
1/31/2023,POR-11043380,Sofa,2.00,machine,1.25,60.00,37.00,PRODUCTION,SSO-12150130
1/31/2023,POR-11043380,Sofa,2.00,Assembly,50.00,1250.00,1850.00,PRODUCTION,SSO-12150130
